id,xgboost,adaboost,random_forests,knn,svm,price
6749700031,358150,360000,351252,345000,462917,345000
1133000036,385152,380000,404220,410000,442335,410000
6744700181,509879,502000,557138,562000,667531,562000
7131300025,234857,250000,229909,210000,314061,210000
1321400650,263032,234000,252256,250000,258852,250000
5103300020,756137,780000,767977,765000,809652,765000
4099501215,795952,875000,761841,713250,545587,713250
3423049165,241572,254000,246722,240000,261373,240000
1102000270,1056031,740000,950314,1080000,835608,1080000
1024000100,906028,865000,894561,900000,765521,900000
3812400657,204727,260000,219884,160000,190460,160000
6762700452,566829,570500,563499,575000,462628,575000
1898600050,231472,218000,234553,257500,196020,257500
3585300415,617511,581000,648122,620000,770019,620000
7131300032,285246,275000,258372,235000,354061,235000
9290850060,829815,795000,865511,910000,860309,910000
7229210060,304093,285900,295014,299950,343006,299950
3869900139,484663,502000,484939,484950,396776,484950
726059485,465216,439000,465678,496000,516155,496000
8078460520,593855,620000,608204,608000,557607,608000
123039633,334422,340000,358931,359950,287139,359950
7852090750,543387,564000,568947,576000,514586,576000
1708400370,347118,308000,330783,339000,336535,339000
3352400325,222898,255000,232373,225000,333320,225000
7853301520,711339,762000,726032,695000,756581,695000
3905100210,457802,467000,459171,449950,442144,449950
7853302130,441859,441500,434528,418500,380071,418500
723049434,388445,360000,364607,369950,330289,369950
3523029041,280317,369900,332723,290000,544785,290000
2485000165,712859,678500,720734,740000,612866,740000
3083000910,442802,512500,440089,410000,452458,410000
3825310530,693261,700000,706942,700000,693474,700000
9215400075,450516,440000,428283,406000,358161,406000
926069132,480735,570000,490297,450000,624727,450000
6300500475,442687,425000,413447,412000,487271,412000
2806000560,711948,917000,779942,690000,899012,690000
1545800205,297068,286000,310491,324900,270787,324900
2201500490,419328,370000,412661,435000,346551,435000
7625702505,576296,480000,580422,605000,520432,605000
1522700060,504895,499000,490678,518000,706376,518000
259600330,468425,453000,468235,465000,416014,465000
8085400376,2340251,2225000,2264920,2320000,1110412,2320000
3317500100,1075062,1387000,1271946,998000,933981,998000
7974200902,618806,585000,628159,637000,516589,637000
408100110,369767,364500,384391,381000,457992,381000
3797700030,275510,261350,268470,262500,242692,262500
7574910780,791289,795000,775742,766950,886941,766950
8562890430,393172,399950,387732,386500,538724,386500
2883200139,1285352,920000,1159616,1325000,902018,1325000
8146300180,816483,723000,800007,860000,564842,860000
3352400661,158807,190000,159658,135899,146105,135900
9371700132,348520,352500,364031,374150,432462,374150
9482700455,715116,735000,712113,696500,662574,696500
7436500270,579699,585000,570274,567000,537617,567000
8835700330,834185,768000,833720,891500,816128,891500
3123049230,576238,425000,521287,638500,540027,638500
8815400105,551701,591000,538521,500000,514307,500000
5318101040,644117,630500,650125,650000,390201,650000
1336800065,1346709,1400000,1405704,1328000,981801,1328000
6203000160,470371,490000,480332,460500,401035,460500
3058600050,275046,299950,295938,285000,352124,285000
9323610260,728178,686000,762134,828000,565343,828000
7215400280,386551,435000,381450,345000,519943,345000
7202290320,431281,442500,443953,440500,408738,440500
9536601331,414952,415000,412076,420000,511005,420000
7550801206,609632,554729,612188,624000,607269,624000
3024059036,957465,898000,940998,950000,629575,950000
6802200230,232928,253000,234032,220000,157109,220000
6909700205,459242,406650,416333,425000,431443,425000
6388930390,654845,750000,704451,650000,757486,650000
921059200,231565,238000,221490,216000,161613,216000
5013500110,403050,425000,414685,425000,316621,425000
6639900219,425313,537000,477669,419900,549983,419900
3265300410,494054,590000,480481,370000,590884,370000
3327000070,225398,235000,212926,185000,233456,185000
5126310470,526052,515000,524830,515500,527689,515500
5635100050,411108,398950,382147,380000,486823,380000
7298000090,454324,427500,474578,490600,626938,490600
4307300520,365266,347000,360845,359000,388465,359000
1796380310,234651,240000,242721,240000,180158,240000
1785500132,329629,345000,317182,293000,390204,293000
3275780030,674420,625000,699186,730000,654114,730000
8078350280,593998,619000,625896,613500,550621,613500
7771300085,357954,349500,378960,411500,445158,411500
8651480550,656428,665000,622624,600000,753821,600000
3819500065,335124,360000,324222,290000,473194,290000
1015000050,676222,694000,659536,652600,504160,652600
6145601995,391818,415000,385433,370000,424981,370000
3735900545,503093,548800,507521,449950,602748,449950
321049127,253813,248000,270967,277500,323536,277500
1509500380,383133,395000,386854,379000,543215,379000
3528400180,328892,380000,360327,350000,544053,350000
88000790,256186,240000,244636,252000,286565,252000
2391600320,424226,409000,444247,480000,330505,480000
7454001075,220609,248000,233891,240000,174242,240000
4215250310,842020,925000,879807,828500,980832,828500
3578600062,322985,400000,320933,270000,536189,270000
1566100625,453221,489900,463032,450000,529414,450000
7211402305,282962,320000,271813,240000,303206,240000
7839300185,238018,234000,232646,225000,251805,225000
2946000285,238058,230000,213774,200000,286460,200000
6917700665,572383,577000,591707,580000,437137,580000
4027700021,669522,619990,646417,680000,625979,680000
6056100102,567089,530000,548996,569900,484914,569900
3303860030,503114,489000,518614,495000,656178,495000
4443800765,690661,605000,659607,700000,550602,700000
2253200010,383157,363500,381773,390000,484548,390000
3578400670,375751,400000,374130,354000,386333,354000
4083305085,1088606,955500,1042596,1125000,757719,1125000
802000130,472526,490000,491914,490000,484917,490000
3374500240,344494,355000,358980,365000,494590,365000
7237500360,1472733,1320000,1434169,1500000,1163009,1500000
3157600615,355761,329900,331406,326500,283892,326500
5145100080,480082,429950,457065,475000,433918,475000
5452800645,828709,780000,837451,865000,549073,865000
2767601311,448385,467000,450190,445000,452603,445000
3243100050,258531,255950,259401,250000,284034,250000
923000413,487405,435000,484724,515000,481036,515000
2946001645,210398,193000,220949,232000,159673,232000
3224059107,735415,730100,746411,649500,686335,649500
5451210100,953068,800000,877582,938000,613581,938000
1313000710,566445,550000,606891,652000,564577,652000
3881900445,426508,427000,428943,399950,343706,399950
7812800515,197177,239950,201453,159075,229007,159075
6370000005,473282,475000,493285,495500,483556,495500
4216500020,734289,740000,743014,718000,606513,718000
3250500140,844401,800000,823031,850000,429573,850000
5416100020,307807,315000,318771,323000,213539,323000
4322300010,257320,243500,276847,294700,308777,294700
9000025,541811,555000,524923,496000,535719,496000
644200090,852362,830000,883204,921000,606536,921000
223039330,1037905,889000,979834,1050000,934474,1050000
1036100130,478454,472000,464587,442000,631814,442000
4037400430,477824,475000,481042,478000,437950,478000
7760400900,307063,306000,293146,279000,300148,279000
8150100265,235576,250000,246398,255000,159768,255000
7849200945,317364,330000,322803,306500,327109,306500
1068000255,1652240,1450000,1601035,1650000,1129140,1650000
9456200405,215106,190000,200843,205950,97402,205950
4027700009,570024,595000,622417,575000,770126,575000
7943000020,180297,172000,177009,183000,165891,183000
9265410090,194755,225000,197794,160000,173118,160000
2625059301,809263,825000,770121,760000,712791,760000
6388910160,507459,520000,523413,560000,531135,560000
1136100072,477371,509007,483030,455000,538586,455000
8564950390,507303,525000,517666,525000,639359,525000
4036800170,466981,510000,471319,453000,476354,453000
7888000390,170728,175000,169736,140000,151020,140000
808300550,437552,438000,442317,453250,529558,453250
9412400220,1619373,2510000,1961202,1612500,1627803,1612500
6661200320,192461,206000,183368,163500,173943,163500
5727500006,695476,664500,671768,679990,685810,679990
1854750010,1130686,1080000,1124927,1150000,928523,1150000
3459410230,653543,720000,640090,590000,628379,590000
8644210470,866998,820000,835319,845000,919146,845000
1788300010,183013,185000,183150,179950,107710,179950
1822350070,402268,400000,427598,455000,404934,455000
2123049175,238962,235000,239360,235000,311878,235000
6152900402,414049,460000,424323,410000,568061,410000
3664500133,364622,324000,363596,383000,365206,383000
6169901085,1424399,1218000,1327930,1445000,920018,1445000
1311800560,214687,199000,211427,209000,229310,209000
9828701745,458799,385000,437233,480000,214326,480000
2297400250,459845,465000,449882,445000,521448,445000
3585901025,1735053,1544500,1690966,1735000,1298568,1735000
4039701080,926565,1088890,961599,905000,963521,905000
4307301160,349263,370000,360687,349000,369943,349000
1865000110,354725,384000,377383,365000,486225,365000
5072300100,474981,430000,471369,470000,681175,470000
3221069091,474621,559000,509836,500000,613729,500000
3131201290,919856,915000,918678,900000,809291,900000
2767704345,453475,465000,463211,467000,433928,467000
3598600088,279036,287500,304235,311000,348837,311000
4217401035,1466771,1250000,1400493,1482500,879273,1482500
524069075,500307,600000,513279,450000,530147,450000
2025700730,292130,299950,291373,287200,289012,287200
1954700695,2246928,1970000,2157171,2250000,1267284,2250000
6638900115,350232,395000,345543,296000,235721,296000
8029500450,294523,321027,298057,300000,417459,300000
4396000530,291954,287000,294134,290000,289866,290000
8728550150,594508,585000,559429,545000,572546,545000
3574801500,528472,562000,518823,490000,674337,490000
7227801581,294284,301350,306167,305450,293323,305450
3022039069,289575,309600,312752,300000,261803,300000
7702600160,456287,410000,465709,507000,525958,507000
1126049053,754257,635000,769456,770000,821350,770000
3326059254,764548,820000,765763,720000,754287,720000
6752600050,303635,291375,314683,320000,322777,320000
7202330160,440576,429000,438879,440000,379762,440000
8141310180,301186,359999,312204,277500,376867,277500
9187200275,884455,730000,860129,905000,768711,905000
2525059077,652387,618000,705321,765000,605277,765000
1442880080,520485,533112,512460,499990,509912,499990
7519001068,471870,530000,491396,460000,500344,460000
9477001140,416754,415000,449137,499950,457433,499950
3101500090,377783,470000,419323,400000,397832,400000
9282800075,309660,287500,316579,339000,384523,339000
7588700080,963547,970000,989134,925000,719172,925000
2473410360,360473,366400,351221,345000,484995,345000
7334500800,284480,280000,293024,299500,203366,299500
2921079027,374902,365000,402691,400000,274060,400000
1503200050,285211,299950,266865,252000,371712,252000
1105000360,356468,384500,354653,320000,425573,320000
8731901810,274343,280000,264713,260000,401895,260000
2436200320,580579,564000,578820,577000,463573,577000
1330900570,572588,585000,592417,575000,594424,575000
8965450190,340421,453000,402108,295000,405557,295000
5424100030,330590,348000,328211,327555,406546,327555
1526069135,929554,971000,1016067,930000,1130126,930000
1778350070,783174,780000,772894,765000,751188,765000
795000885,266163,268000,278753,283000,318002,283000
984210170,315256,310000,276338,256500,362674,256500
6431500283,456616,457000,431698,409500,470655,409500
8655900100,224917,252500,266517,230950,380143,230950
7972000240,228634,230000,238749,240000,217339,240000
6664000130,699167,811000,723346,635250,628251,635250
3336500180,318703,310000,306086,324500,313209,324500
1624079024,720827,659000,698065,720000,652014,720000
1217000340,256682,313000,249738,185000,328164,185000
3142600130,658403,619000,652262,667500,594169,667500
1025039320,1308156,1325000,1327890,1305000,947345,1305000
5347200070,308827,299500,329518,339000,231051,339000
1311200460,243702,260000,266380,265000,302683,265000
226039214,448214,455000,451323,465250,495309,465250
9237800100,539718,510000,551237,580000,491013,580000
1591600506,421740,380000,439600,479000,465250,479000
4358700141,470070,460000,489501,480000,496302,480000
7348200195,195516,193500,184667,173250,238701,173250
2968801605,278206,275000,287295,285000,260049,285000
4051100230,243089,234950,241273,240000,229142,240000
1853080150,888964,869950,894081,890776,673497,890776
2424059174,2001602,1520000,1813139,1999950,1282852,1999950
2524000050,1372938,1420000,1447615,1393000,930980,1393000
179001101,151826,170000,154293,135000,60532,135000
240000058,473864,415000,446703,469000,642510,469000
1269200229,1385324,995000,1226923,1379900,1304745,1379900
8825900020,904846,750000,878953,925000,722495,925000
1623089025,365005,430000,379109,313500,303777,313500
4401200460,826152,855000,830007,813000,871348,813000
7812800155,185170,203000,189658,170000,136506,170000
9828702588,882442,798500,870331,906000,594500,906000
8097000190,366392,365000,367491,350000,494410,350000
2768000295,652269,700000,648241,625000,655530,625000
7784000110,738411,730000,733633,765000,729412,765000
3814700200,330453,335000,328735,329000,479199,329000
2414600255,351011,346500,323336,336750,460781,336750
2424059139,943506,1067000,954580,900000,938575,900000
5126210360,606018,679000,626354,570000,640993,570000
7889601165,268872,282900,271347,268000,260918,268000
8952900204,854470,970000,931460,810000,694310,810000
3345100030,769860,760000,800450,750000,870290,750000
4303200130,312921,365000,315266,277000,349168,277000
7399301100,278434,279900,304012,315000,299037,315000
6795100330,1019138,602500,811778,1150000,523963,1150000
9264950410,364071,345000,361728,369000,532328,369000
1697000370,222522,190000,219714,234000,212829,234000
3904930410,428571,375000,410649,424000,398317,424000
4058802105,235807,251700,199588,150000,295339,150000
8121500060,706938,610000,684286,715000,641983,715000
2856102105,1055654,1010800,1046949,1059500,681855,1059500
1972200259,456089,476000,444063,425000,456633,425000
5361700020,350924,342000,390986,430000,468389,430000
2597650240,514515,517500,520920,520000,510102,520000
6149700315,351640,349950,350133,352000,421962,352000
1453602284,297288,335500,307265,296000,420728,296000
5530000050,281942,298500,284135,278000,373414,278000
9222400605,797208,848750,828229,842500,665424,842500
2914700310,438180,443000,419597,398000,414256,398000
8823901445,903286,850000,943815,934000,656226,934000
7237500650,1269054,1210000,1254381,1284000,1105010,1284000
7950302121,283388,330000,303082,289000,243876,289000
5316100980,2222140,1738000,2075409,2250000,1102179,2250000
5210200410,864756,870000,893510,840000,728896,840000
4233600260,1249427,1139990,1189440,1255780,824344,1255780
8645500160,245050,280000,234650,180500,281765,180500
7225000140,272313,255000,291957,330000,328518,330000
7941600390,227795,218000,223898,225000,263818,225000
3835502815,1236103,1140000,1214782,1260000,796858,1260000
4167100240,252926,254000,244184,252000,290112,252000
3840700600,362880,340500,342992,355000,355957,355000
6411600411,285301,295000,289628,257000,348295,257000
1921069059,264701,340000,287637,250000,77973,250000
3134100023,1239131,988990,1121803,1250000,1141655,1250000
3291800120,243867,261000,255721,262500,228721,262500
8079040490,456410,449950,463159,470000,505293,470000
6021503656,429663,465000,409722,375000,472699,375000
9211010840,527364,540000,535782,530000,549136,530000
9286750100,398707,415000,387901,375500,525368,375500
9829200250,1684475,1355000,1497640,1697000,1015971,1697000
9136103026,563756,565000,546526,539000,523479,539000
8024200350,385457,340500,384675,410000,352186,410000
1513800170,425116,415000,395745,392500,362022,392500
9827700105,543611,563225,556694,549000,614504,549000
623049232,141713,157499,149766,115000,66850,115000
1825049013,577987,610000,585874,560000,532627,560000
1066600045,333236,308000,338729,350000,355297,350000
5104200470,453615,430000,432679,436000,571557,436000
2621750340,311363,305000,323750,337000,313932,337000
1226039130,408244,443500,394029,355000,593293,355000
2126049290,481613,425000,484466,522500,543102,522500
8562890700,363578,372000,381487,395000,488870,395000
6383000790,670581,740000,684142,626000,669329,626000
3879900754,753817,727000,745237,779000,593453,779000
4128500210,1019289,963000,1025255,975000,1063585,975000
5104510130,317620,300000,324054,312000,249907,312000
1545808120,264858,270000,253571,250000,202681,250000
1311800220,220727,210000,226584,234950,227840,234950
9136103130,661591,526000,641168,685000,520921,685000
4022900077,567537,580000,592117,615000,726427,615000
1545803980,240106,235000,236306,239000,241718,239000
3259400024,350866,370000,346333,340000,274268,340000
9285800755,514986,462500,497903,515000,397621,515000
6430500086,388291,455000,395280,341000,348716,341000
7276100145,354983,352450,350918,344950,505858,344950
226059103,523079,474000,538685,570000,561402,570000
2394600157,456763,475580,479306,460000,429836,460000
6613000375,1557980,1385000,1473485,1550000,963679,1550000
3131201865,538823,565000,512555,458000,480385,458000
2787460430,263891,248000,277952,299950,251403,299950
1422700110,262242,251700,261950,267000,304172,267000
6071300090,384495,391000,408254,400000,358608,400000
5700000245,557373,554000,553825,540000,472393,540000
4337000335,195990,175000,226979,268750,117232,268750
6149700194,318027,340000,337749,319950,459340,319950
3332000091,333143,338900,327525,320000,263840,320000
2838000180,654318,679950,671751,700000,570333,700000
8854100350,610480,630000,633716,625000,756489,625000
1036000080,548303,560000,535028,525000,545873,525000
1117200390,1173001,1187500,1185792,1150000,1071408,1150000
3526039101,661969,715000,673580,622000,696280,622000
7348200115,214556,219900,205215,200000,239877,200000
4131900042,1979996,1959000,2034878,2000000,1433324,2000000
8898701340,276036,260000,279835,290000,276924,290000
3327020400,292454,291000,291612,289999,391972,289999
3630060150,576952,585000,570086,550000,488516,550000
1072000260,368827,357500,382036,399000,411335,399000
3904950190,488558,515000,502136,500000,473978,500000
7202360760,806691,790500,803000,790000,814735,790000
1761600150,370807,355000,354257,358000,436890,358000
3271800910,1379173,1650000,1486789,1356920,1263201,1356920
424000145,211855,225000,230679,230000,135786,230000
2887702070,498395,485000,493253,490000,459616,490000
5412310080,260852,249000,245892,235000,280623,235000
511700170,334638,288250,326009,350000,401060,350000
1310800090,215662,210000,236652,240000,225645,240000
1523049083,198406,208000,201937,196700,231684,196700
1692900095,1408505,1274950,1356889,1399950,1000170,1399950
4136890560,349594,339990,343309,346300,406698,346300
9536601996,186267,185000,168921,149500,172702,149500
1332200110,310799,310000,309983,300000,356718,300000
6071300550,592949,592100,600438,600000,566070,600000
5062300280,141056,170000,192850,150000,261965,150000
2322029048,996137,640000,829300,999000,1156281,999000
8562790310,831119,782900,829143,839704,743028,839704
2589300180,428690,509000,455091,408000,645933,408000
9144100126,506383,540000,494687,489900,491724,489900
8732000390,235188,225000,240789,246500,270524,246500
5309100295,719297,591500,695548,782000,553821,782000
3013300895,340588,360000,349185,337000,303973,337000
3885807362,731409,715000,766636,791000,615551,791000
3438501860,336502,299500,354000,385000,248674,385000
1558500050,473985,550000,488755,435000,729084,435000
3971700937,280524,310000,288210,270000,367421,270000
7853361120,462254,425000,481398,530000,369635,530000
123039642,477716,395000,487424,540000,394453,540000
1442740140,374082,370000,383160,370000,461903,370000
7199350600,558284,534000,554006,568500,524034,568500
5693500846,618150,553000,619307,667000,466559,667000
2475900840,266514,260000,276023,258000,260250,258000
2473390440,296802,289000,319028,340000,323185,340000
7229900250,251436,259000,243493,228000,221945,228000
8956200560,417542,375000,425968,453000,486435,453000
2767600673,459535,495000,473322,460000,450135,460000
4092302096,506141,539900,473431,433000,436872,433000
2113701080,283887,267000,275160,300000,317141,300000
1433290010,427917,427800,444294,449000,515277,449000
8129700085,631873,800000,675738,597000,730196,597000
1789900065,255471,334950,248006,215000,381763,215000
8564860270,506256,484259,481807,502000,499853,502000
7461420210,252182,255000,269647,275000,228178,275000
7942600310,415485,412000,396600,375000,406160,375000
2538400040,810219,882990,843390,820000,835170,820000
1424069044,434511,375000,423744,450000,315394,450000
9353300220,255376,255000,268973,285000,219880,285000
1445500100,905925,855000,917087,900000,724187,900000
4010800110,357113,400000,335320,305100,438639,305100
8687800010,289566,302000,270955,260000,400041,260000
6401700010,442148,440000,449574,410000,353796,410000
2770601677,498053,530000,515149,494000,502367,494000
2541100050,569552,590000,568105,572650,598352,572650
2326059080,1175876,950000,1108315,1225000,1050241,1225000
3885801450,791417,550000,744017,830000,574959,830000
259800410,465961,475000,466083,445000,421378,445000
9828701295,331489,425000,356130,295000,226222,295000
2726049034,1948118,1010000,1508114,2000000,1251754,2000000
2436700610,590210,575000,564175,550000,455506,550000
1003400155,207690,215000,225035,233000,207063,233000
6844703240,1040701,935000,1054894,1075000,838603,1075000
259600530,494981,454800,490326,501000,422176,501000
2211700290,548592,525000,543882,538000,524841,538000
4223400050,269515,250750,281320,330000,323855,330000
7932000041,595453,630000,639850,602500,740491,602500
7853270710,657465,625000,659408,690000,625750,690000
7298040310,558272,575000,617925,556000,796518,556000
2421059009,408272,404950,411868,413000,357558,413000
3897100060,404082,510000,411032,375000,396265,375000
2124049229,483173,429000,473853,469000,479758,469000
809001970,917173,915000,926566,931000,684847,931000
9346700030,679167,737000,712791,685000,627654,685000
7732410360,774811,749000,764716,752888,732219,752888
381000240,670836,665000,674839,650500,586416,650500
1568100730,339641,329950,318201,325000,576894,325000
7967200290,223363,257500,220289,190000,269737,190000
2222059154,372026,375000,390715,407000,391231,407000
7893800534,397763,348000,378703,394250,469584,394250
2407000145,206742,190000,199811,197200,193056,197200
4123820450,343673,340000,361104,375000,384985,375000
1402600700,372408,386000,368017,359900,479256,359900
3878900270,448368,439000,452709,466000,682914,466000
3845101070,398774,388000,417157,425996,445184,425996
3575301550,571061,556000,569577,560000,486017,560000
2113701200,214577,170000,225881,250000,183230,250000
1326069050,720744,495000,615526,750000,623869,750000
9525600030,618796,665000,647316,631500,628411,631500
2619950350,409989,435000,418810,403000,583493,403000
3332000715,388589,387000,412618,433000,341161,433000
686900030,1025461,1095000,1054683,999950,866272,999950
625049318,596279,548000,597088,605000,532548,605000
7849202585,184383,190000,180996,170000,135094,170000
9264920250,270720,270000,284805,290256,373627,290256
7254000050,576914,542000,570424,596000,467014,596000
7819000040,366527,399500,345482,295000,468831,295000
3585900305,978239,760000,964261,999000,997060,999000
2887701420,429324,415000,468704,489000,424044,489000
5095400460,398495,380000,391401,390000,404131,390000
3904901840,436289,433000,474344,491500,375856,491500
7304301300,276904,257500,294817,300000,326035,300000
2787700180,335090,306500,315871,320000,351757,320000
7939000090,304530,309900,332836,355000,294521,355000
3521069146,486233,572800,523654,485000,586648,485000
2215450100,331272,340000,328071,330000,415133,330000
5088500170,410051,415000,426695,435000,533849,435000
1568100920,1957462,1637500,1712125,1950000,1264082,1950000
2923039243,348314,385000,388608,340000,622209,340000
9551201240,1324836,1090000,1256176,1465000,648931,1465000
6381500505,396553,352450,375175,400000,490633,400000
3876500290,188348,183750,188435,175000,187835,175000
6072400280,647544,627500,615565,619850,594823,619850
217500015,387149,415250,399618,394999,468967,394999
6145602125,279220,314963,305557,295000,328288,295000
8857600780,227705,226000,204350,158550,273207,158550
5306100255,327222,395000,327966,290000,474536,290000
3362400472,385624,400000,400416,403000,375679,403000
4388600030,656618,664000,635020,605000,654081,605000
7877400245,189123,179500,193748,193000,71901,193000
1310960220,298827,311750,288216,280927,431711,280927
3598600049,192782,175000,188579,224000,199840,224000
3021059175,238789,239000,239328,235000,281467,235000
1890000275,789784,730000,765314,815000,692447,815000
3810000565,300267,350000,305393,255000,416726,255000
6600060150,400550,392000,398618,392000,422440,392000
3395050060,619839,610000,674624,628000,868033,628000
5706200170,449917,461000,434787,425000,389652,425000
8857640040,385057,390000,409219,425000,449134,425000
3395800305,264697,265000,262785,270000,338676,270000
1085623630,419471,425000,429828,436952,473601,436952
5076700025,474374,465750,475590,475000,336564,475000
1782000130,409474,402000,396065,383000,399510,383000
1026069172,551357,535000,528424,540000,617301,540000
1556200205,668987,529000,665818,774900,445487,774900
9485750110,329367,305000,350351,366000,366924,366000
8952900245,881801,1450000,1167936,850000,1087953,850000
3528900770,695949,619000,663908,710200,484085,710200
1826049408,396676,420000,398523,383900,497398,383900
5561700340,292852,299000,312796,319000,394205,319000
3210700170,672313,725000,686943,650000,485809,650000
7129301578,538174,545000,549204,495000,697189,495000
9126100815,497164,500000,500736,500000,403503,500000
9198600035,250223,290000,263743,240000,302557,240000
2979800845,504690,500000,497356,501000,491389,501000
5104511630,426411,426000,435077,444000,501057,444000
3226059128,838451,725000,847800,850000,810996,850000
7708200670,485456,455000,488073,490000,474150,490000
4305600100,550221,565000,568127,570000,528130,570000
2869200110,875581,900000,907815,930000,869976,930000
9526500080,369422,420000,375779,337000,476551,337000
3034200399,691513,699000,689764,635000,664737,635000
2722059292,137072,175000,151163,128999,61068,129000
7278700069,638542,615000,639491,668750,737786,668750
9476200150,235272,245000,233142,231500,262059,231500
9357000635,359316,345000,351582,345000,251121,345000
1565930070,305984,316000,302489,299950,309424,299950
11501330,791129,795000,795369,795000,911190,795000
7875200005,176210,175000,170467,140000,170485,140000
7600136,441086,458000,431874,411000,451225,411000
7853301240,440426,450000,450679,443500,402184,443500
2826049282,505426,495000,507479,530000,541167,530000
723049197,201634,209950,193861,195000,196887,195000
764000155,413995,482000,480348,415000,500227,415000
8565900160,964448,875000,968573,995000,652295,995000
7696630170,259432,263850,271071,276000,341934,276000
2324039077,368938,410000,342697,306000,432010,306000
259000100,447918,442500,426802,430000,587021,430000
8698100115,269728,275900,261145,255000,439900,255000
124069032,600952,539950,573723,600000,532080,600000
7934000145,486003,555000,503861,450000,648845,450000
3293700221,279992,294950,290307,280000,368158,280000
2402100895,608236,548800,608319,640000,-46787,640000
3278600240,345481,369900,361158,372500,389456,372500
9206950100,311694,341000,339789,343000,367961,343000
3670500465,366543,382000,376551,370000,432249,370000
2817100900,271866,291850,283143,256500,136698,256500
5315100784,1201736,1127000,1194665,1199500,791797,1199500
1924069115,886027,844000,848658,873000,813163,873000
2325059101,500931,465750,482091,487000,441851,487000
809001070,614232,710000,615310,550000,552515,550000
8029500180,329545,330000,329497,330000,504185,330000
3629920860,729256,695000,722065,729000,618863,729000
3361402066,376701,460000,402281,365000,584459,365000
2255500060,612340,585000,625197,640000,653791,640000
2436200025,627553,705000,627243,580000,521792,580000
3972900735,255222,283700,248871,220000,331502,220000
2425059074,785330,768500,765490,740000,846984,740000
4217401055,1341756,1225000,1293808,1400000,819906,1400000
2310110070,359106,350000,369631,379900,412381,379900
6306400140,1069038,825000,1015158,1095000,683702,1095000
2817800100,322220,335000,336744,328950,419751,328950
5127000470,355574,328000,308554,292000,420060,292000
871000515,558014,552100,560890,567500,402186,567500
9521100880,664538,775000,642801,588000,615139,588000
7983000200,200358,199000,190096,169575,184733,169575
6084601060,266094,259900,262535,270000,267419,270000
243000335,280107,285000,305255,305000,201172,305000
1924059248,922014,1309500,1161817,870000,1008637,870000
11510700,736751,715000,738262,755000,726394,755000
713500020,1398946,1349000,1370730,1387000,1191415,1387000
9264000010,527300,490000,544124,535000,833283,535000
3644100095,380373,400000,373983,352900,280094,352900
3391900130,250833,255000,257339,258750,257594,258750
2724069169,502283,452500,490945,499900,472859,499900
1126059201,1263041,1450000,1322581,1268890,1338072,1268890
2597531030,768094,805000,778993,756000,659316,756000
2558600130,385716,427800,395745,379000,469704,379000
2726049071,404583,306950,388214,510000,218377,510000
9126100813,507162,520000,506714,490000,435596,490000
3472800068,1018107,1038000,975407,968000,664915,968000
2009003136,354613,370000,371862,325000,448764,325000
8092501400,256106,277000,241776,209950,351290,209950
1562200090,611317,625000,601992,600000,610930,600000
3812400789,363327,280000,328471,340000,393066,340000
824059321,1921744,1650000,1833687,1965220,994964,1965220
1773100541,392793,429900,382608,389950,425419,389950
2688100075,534204,580000,513659,488000,518698,488000
6384500590,470600,442000,509281,526000,366470,526000
1781500155,441838,450000,453801,445000,414236,445000
7436200040,297426,302300,298843,290000,461380,290000
2721059173,244377,258000,234659,204555,208666,204555
1072010510,414317,415000,427872,435000,458202,435000
8122100130,393933,346100,378991,415000,373602,415000
2436701180,703306,710000,678558,671500,609478,671500
7657000210,292208,270000,268542,280000,376691,280000
8556800100,513980,500000,519116,535000,601206,535000
3751602249,205402,195000,206395,205000,177047,205000
7169500130,511395,510000,500680,495000,445747,495000
8598900157,283781,295000,279320,263700,420735,263700
3331500121,322287,325000,329012,342888,243052,342888
2524049257,1470165,1250000,1444804,1530000,953451,1530000
1794501415,880189,805000,844601,840500,731762,840500
3820100284,369856,400000,370520,355000,529127,355000
1898700310,211121,230000,220226,220000,161080,220000
3644100030,421506,415000,443288,432500,502911,432500
3275730110,406201,427000,425750,425000,460648,425000
2843200070,251557,262000,275690,282000,289875,282000
7941600220,197129,178500,213487,219900,91046,219900
3275790140,754378,775000,768623,739000,777446,739000
3330500085,327751,339950,353031,366000,289146,366000
2652500285,821266,810000,803808,817000,627760,817000
3374900035,460343,442500,443581,440250,506620,440250
1786630160,333253,359500,345182,344200,448731,344200
7977201845,558718,555000,550386,525000,507120,525000
3343901242,334346,332500,325120,335000,408408,335000
2771101251,381283,425000,398975,395000,262171,395000
8701600030,502692,500000,521555,518000,378083,518000
3398800055,2410035,2225000,2364556,2400000,1210893,2400000
9542830690,339541,326995,326858,321000,271626,321000
982850120,396844,362500,385348,390000,460070,390000
1332000100,740698,775000,714661,685000,739733,685000
1389310130,317140,309000,323311,330000,387291,330000
1180002735,255746,230000,248380,269000,342628,269000
3630200640,736893,720000,742988,759990,594073,759990
1123049027,188651,210000,177354,157499,226281,157500
621069102,249148,241400,243243,260000,257849,260000
133000127,280970,290000,277605,265000,387468,265000
2424410110,342831,378000,343065,325000,334752,325000
7203101260,428809,430000,416710,411753,417320,411753
6821101275,520908,639000,540071,478000,591210,478000
9266700256,476670,450000,469130,470000,553863,470000
3388300590,557042,532000,545614,535000,553456,535000
